nPolygons: 2148
4 {50000, 50000, -5000} {-50000, 50000, -5000} {-50000, -50000, -5000} {50000, -50000, -5000} 
4 {50000, 50000, 5000} {-50000, 50000, 5000} {-50000, -50000, 5000} {50000, -50000, 5000} 
8 {9849.72428646, 32918.2510792, 3676.32400176} {9867.49722132, 33028.2318616, 3672.54587548} {9825.40096242, 33116.7492292, 3725.63547789} {9748.09492869, 33131.9508933, 3804.49363659} {9680.86393407, 33064.9319343, 3862.92632498} {9663.09100701, 32954.9511421, 3866.70444225} {9705.18726069, 32866.4337977, 3813.61484797} {9782.49328195, 32851.2321258, 3734.75670069} 
8 {48285.120664, 48280.5448244, 2913.05526027} {48326.5035047, 48241.2439291, 2981.57474809} {48410.1022571, 48240.2825423, 3012.59643843} {48486.9458941, 48278.2238293, 2987.94824462} {48512.0204667, 48332.8423068, 2922.06873722} {48470.6376106, 48372.1432016, 2853.54924466} {48387.0388782, 48373.1045839, 2822.5275675} {48310.195251, 48335.1633083, 2847.17574931} 
8 {23963.1123019, -24774.2711667, -873.978581894} {24001.1822045, -24752.5154098, -947.619050344} {24076.9919789, -24769.2815586, -983.914010893} {24146.1332807, -24814.7482345, -961.602354376} {24168.1040899, -24862.2816803, -893.753952421} {24130.0341798, -24884.0374366, -820.113478411} {24054.2244172, -24867.2712856, -783.818532482} {23985.0831175, -24821.8046179, -806.130175726} 
8 {-47546.6958661, 36167.5711613, -1963.24094123} {-47619.7050979, 36252.6646305, -1925.60353978} {-47611.2079548, 36369.7178974, -1910.96956746} {-47526.1819488, 36450.1627308, -1927.91140882} {-47414.4341467, 36446.8756526, -1966.5047657} {-47341.42492, 36361.7821689, -2004.1421676} {-47349.9220673, 36244.7289264, -2018.77613481} {-47434.948056, 36164.2840961, -2001.83429888} 
6 {7593.90529304, 36730.373102, 5000} {7633.59419796, 36735.6797651, 4957.7030147} {7663.72138956, 36808.5135628, 4899.98856763} {7639.75958103, 36902.6155164, 4889.31050246} {7575.7452963, 36962.8619581, 4931.92387044} {7511.86681529, 36954.3210017, 5000} 
8 {39017.4890118, 47615.37687, 359.57236637} {38961.1149892, 47594.2572249, 307.007678442} {38949.0110425, 47606.8298133, 229.017028872} {38988.2675052, 47645.7297843, 171.28629215} {39055.8884772, 47688.170068, 167.633337755} {39112.2625035, 47709.289713, 220.198034726} {39124.3664394, 47696.717122, 298.188669179} {39085.1099903, 47657.817159, 355.919406995} 
8 {23791.2237069, 7339.10334608, -2826.55846148} {23863.1518041, 7368.62563546, -2873.76828544} {23931.5799474, 7328.66380851, -2918.42952929} {23956.4238477, 7242.62696205, -2934.38023517} {23923.1302935, 7160.91430079, -2912.27670125} {23851.2021848, 7131.39201962, -2865.06686978} {23782.7740617, 7171.35384241, -2820.40563909} {23757.9301581, 7257.39067016, -2804.45493105} 
8 {-33151.6624463, 3021.55778445, -2827.3970975} {-33262.5589942, 2987.10995817, -2823.898658} {-33321.7519456, 2906.64089304, -2764.58709391} {-33294.566857, 2827.28828379, -2684.20631829} {-33196.9283889, 2795.53579637, -2629.84228531} {-33086.0318294, 2829.98363413, -2633.34073246} {-33026.8389032, 2910.45268402, -2692.6522889} {-33054.0239711, 2989.8052858, -2773.03305231} 
8 {-13585.1934513, 3386.69870196, -2602.91580969} {-13614.1943033, 3414.44707844, -2536.67196985} {-13667.1010353, 3390.11360569, -2485.60310881} {-13712.9215944, 3327.95250666, -2479.62467824} {-13724.8149255, 3264.37689881, -2522.23876225} {-13695.8140631, 3236.62853233, -2588.48260725} {-13642.9073447, 3260.96199878, -2639.55145512} {-13597.0867931, 3323.12308567, -2645.52988669} 
8 {43828.536387, 27338.012048, 277.851819213} {43800.7834172, 27505.883248, 380.21534145} {43680.4786291, 27562.0411035, 527.871412026} {43538.0949523, 27473.5890996, 634.325088518} {43457.0387897, 27292.3412033, 637.21726781} {43484.7917802, 27124.4699986, 534.853722313} {43605.096545, 27068.3121688, 387.197686857} {43747.4802014, 27156.7641416, 280.744017517} 
8 {12782.9399713, 2740.72933133, 4109.67883712} {12814.5638029, 2723.22856954, 4004.80947146} {12851.7023935, 2787.43250165, 3922.33214895} {12872.6004553, 2895.73133152, 3910.5609805} {12865.0161924, 2984.685091, 3976.3913494} {12833.3923559, 3002.18584129, 4081.26072423} {12796.2537739, 2937.98191797, 4163.7380249} {12775.3557122, 2829.683105, 4175.50920116} 
8 {20547.6389417, 43090.6848044, -97.1485907207} {20464.3852863, 43229.0086384, 24.2724357852} {20346.5777162, 43390.7988729, -3.16878465166} {20263.2263231, 43481.2809659, -163.39753256} {20263.1572172, 43447.4517351, -362.554020843} {20346.4108907, 43309.1278771, -483.975038398} {20464.218433, 43147.3376829, -456.533811313} {20547.569821, 43056.8555909, -296.305100741} 
8 {20022.1721388, 31249.6083418, -1933.32523675} {19981.0010903, 31166.7961138, -1960.32672433} {20010.6682295, 31075.5164288, -1968.68624615} {20093.794951, 31029.2397017, -1953.50690461} {20181.6867599, 31055.074198, -1923.68055135} {20222.8578019, 31137.8864404, -1896.67906299} {20193.1906638, 31229.1661012, -1888.3195453} {20110.0639605, 31275.442829, -1903.49888155} 
8 {49600.909154, 13914.0263511, 2992.65196452} {49715.3522768, 14025.7178847, 3047.70927313} {49857.3623597, 14092.4217594, 2984.56446563} {49943.7518072, 14075.0637554, 2840.20694307} {49923.91485, 13983.8119361, 2699.19935137} {49809.4717066, 13872.1204003, 2644.14206557} {49667.4616576, 13805.4165414, 2707.28685772} {49581.0722208, 13822.7745393, 2851.64435511} 
8 {40513.8019927, -10704.316835, 4923.93781919} {40600.2615068, -10719.538234, 4959.98015614} {40673.092599, -10776.2694071, 4937.99844626} {40689.6317894, -10841.2779985, 4870.86927315} {40640.1906554, -10876.4828696, 4797.91598783} {40553.7311302, -10861.2614605, 4761.87365589} {40480.9000596, -10804.530299, 4783.85536551} {40464.3608631, -10739.5217171, 4850.98452337} 
8 {-49371.2042393, 32616.5432884, -4074.53281857} {-49438.7085399, 32633.0363663, -4025.74268973} {-49473.964757, 32703.3706066, -3993.81427866} {-49456.3202727, 32786.3451562, -3997.45081941} {-49396.1109831, 32833.3546632, -4034.52207662} {-49328.6066763, 32816.8615714, -4083.31221125} {-49293.3504737, 32746.5273465, -4115.24061058} {-49310.994947, 32663.5528114, -4111.60407606} 
8 {-25852.5702639, -8784.41213198, -404.593887917} {-25823.1957365, -8711.86587337, -412.858449502} {-25776.6062036, -8676.34306218, -465.410056885} {-25740.0931874, -8698.65248672, -531.464686184} {-25735.0455102, -8765.72558949, -572.328443056} {-25764.4200474, -8838.27185549, -564.063870432} {-25811.0095672, -8873.79465035, -511.512274739} {-25847.5225791, -8851.48523937, -445.45765864} 
7 {47258.7246685, 6993.93957637, -5000} {47282.0532975, 6989.55509505, -4915.14534586} {47255.1429105, 6941.78137827, -4853.70667507} {47198.8179214, 6882.11581747, -4846.72628631} {47146.0727494, 6845.50970192, -4898.29322256} {47127.8048057, 6853.40638788, -4978.20022742} {47137.3531914, 6870.35753531, -5000} 
8 {24982.6798675, 14652.8790103, -1513.61168665} {25035.8557897, 14444.2399359, -1677.00555322} {25225.528031, 14251.8796687, -1685.80747689} {25440.5891516, 14188.4802785, -1534.86138811} {25555.0593055, 14291.1802377, -1312.58944805} {25501.8833604, 14499.819337, -1149.19557866} {25312.2111473, 14692.1795543, -1140.39367846} {25097.150048, 14755.5789632, -1291.3397264} 
8 {-13571.828706, -44001.4360699, -2321.29410119} {-13621.892822, -43917.6858096, -2287.61658956} {-13660.7908242, -43887.4550761, -2196.90966649} {-13665.7367817, -43928.4526371, -2102.30822379} {-13633.8334263, -44016.6626747, -2059.22848341} {-13583.769302, -44100.4129441, -2092.90600932} {-13544.8713141, -44130.6436581, -2183.61291452} {-13539.9253494, -44089.6461183, -2278.21434544} 
8 {-46894.4856928, 35340.8305114, 937.507166844} {-46840.3330786, 35392.8001467, 911.974282568} {-46806.1002876, 35408.3571888, 842.179068485} {-46811.8404276, 35378.3885331, 769.00662425} {-46854.1910049, 35320.4494052, 735.320363498} {-46908.3436262, 35268.4797668, 760.85326232} {-46942.5764035, 35252.9227343, 830.648459147} {-46936.8362713, 35282.8913773, 903.820890855} 
9 {-24967.0961741, -27278.4572589, 4090.50104149} {-25404.4093413, -27024.479589, 3903.48232336} {-25912.8333713, -26965.6159125, 4073.08057793} {-26194.5403076, -27136.3477537, 4499.94738819} {-26084.5100573, -27436.6627672, 4934.03005544} {-25930.2498904, -27526.2521795, 5000} {-25284.3152932, -27732.6536614, 5000} {-25138.7729117, -27749.5040819, 4951.45049402} {-24857.0659968, -27578.7722823, 4524.58376321} 
8 {-9322.08558354, 23210.5337964, 720.611793927} {-9317.71675273, 23215.2451538, 637.89306074} {-9299.27171025, 23275.0550075, 583.429908707} {-9277.55531401, 23354.9275494, 589.126121485} {-9265.28873062, 23408.0745416, 651.644934656} {-9269.65756514, 23403.3631721, 734.363678175} {-9288.1026035, 23343.5533307, 788.826809802} {-9309.81899586, 23263.6808043, 783.130607722} 
8 {37659.706504, 2253.89349685, -3197.1532083} {37620.2514234, 2261.33193157, -3269.07987463} {37608.5897466, 2322.44227292, -3323.07071847} {37631.5527342, 2401.42691186, -3327.49862142} {37675.6889772, 2452.01773278, -3279.76978995} {37715.1440605, 2444.5792927, -3207.8431161} {37726.8057296, 2383.46895719, -3153.85228849} {37703.8427508, 2304.48432645, -3149.42437517} 
8 {-18113.9985961, -2510.49841304, 3180.15902052} {-18169.5636913, -2512.56731715, 3277.28422018} {-18275.3991289, -2493.58707589, 3308.3273596} {-18369.5079325, -2464.67605864, 3255.10378008} {-18396.76246, -2442.76994233, 3148.79112784} {-18341.1973496, -2440.70104147, 3051.66592738} {-18235.3619334, -2459.68127988, 3020.62280084} {-18141.253138, -2488.59229292, 3073.84636421} 
8 {39959.6768546, -28709.8855149, -3800.81527428} {39947.5306297, -28795.2384722, -3892.98305082} {39854.0138037, -28830.8297033, -3969.89485965} {39733.9072844, -28795.8103516, -3986.49680178} {39657.5678226, -28710.6942639, -3933.06367834} {39669.7140682, -28625.3413059, -3840.89589209} {39763.2308726, -28589.7500861, -3763.98410407} {39883.3373716, -28624.7694267, -3747.38215949} 
8 {-31478.830145, 30781.2559645, -1438.18324237} {-31499.4917714, 30869.207882, -1439.23602539} {-31452.6739359, 30945.7080033, -1450.16184501} {-31365.8019047, 30965.9435896, -1464.56050201} {-31289.7641186, 30918.0609042, -1473.99746076} {-31269.1025015, 30830.1089738, -1472.94467568} {-31315.9203306, 30753.6088759, -1462.01885818} {-31402.7923438, 30733.3732838, -1447.62020369} 
6 {15866.5872716, 36440.1466149, -5000} {16284.0682516, 36621.5746132, -5000} {16275.7684284, 36682.6466197, -4931.05753618} {16139.5576781, 36732.0326569, -4815.31987514} {15963.5700423, 36679.4090726, -4789.89052511} {15850.8966459, 36555.6020531, -4869.66562865} 
8 {-2495.64274269, 12371.6417888, -4983.02607497} {-2544.83217394, 12417.9984094, -4924.28322904} {-2532.79104147, 12446.6919629, -4840.31329194} {-2466.57287012, 12440.9141472, -4780.3047246} {-2384.96736055, 12404.0495323, -4779.4097153} {-2335.77793253, 12357.692907, -4838.15257627} {-2347.81906809, 12328.9993638, -4922.12249151} {-2414.03722192, 12334.7771735, -4982.13105415} 
8 {-38041.5000099, 41534.3463542, -429.431433762} {-38136.7363917, 41544.1449137, -380.848582201} {-38224.3180411, 41482.6324376, -372.366550897} {-38252.9408029, 41385.8421055, -408.954001806} {-38205.8378594, 41310.472365, -469.178507066} {-38110.6014665, 41300.6738164, -517.761358109} {-38023.0198397, 41362.1862833, -526.243383836} {-37994.3970733, 41458.9766003, -489.655942827} 
8 {49782.2437517, -33627.4926447, -4256.27047536} {49735.6349882, -33709.9568633, -4255.83288876} {49698.2688877, -33765.4217258, -4188.74831396} {49692.0340077, -33761.3966657, -4094.3139988} {49720.5826589, -33700.2395015, -4027.84826821} {49767.1914281, -33617.7752748, -4028.28586722} {49804.5575172, -33562.3104305, -4095.37043005} {49810.792401, -33566.3354813, -4189.80472901} 
8 {-49700.863784, -715.216664302, 2597.99399986} {-49825.7691209, -516.529023196, 2914.41094129} {-49826.3310709, -582.950189562, 3302.72232663} {-49702.2204504, -875.57153797, 3535.46056308} {-49526.139557, -1222.97950039, 3476.29078935} {-49401.2342238, -1421.66712342, 3159.87378758} {-49400.6722859, -1355.24594944, 2771.56249975} {-49524.7828736, -1062.62466886, 2538.82426993} 
6 {22306.7907509, -40466.7087863, -5000} {22288.412812, -40493.9784687, -4883.80602235} {22276.2739432, -40616.5377365, -4808.34430415} {22281.0889391, -40757.2453097, -4840.60554166} {22300.0372374, -40833.6766295, -4961.6915223} {22306.0963369, -40824.6859716, -5000} 
8 {48812.444758, -20449.6128373, -1840.66498741} {49278.8591573, -20268.0433242, -1935.75574366} {49547.293737, -19864.530409, -1778.68135695} {49460.5031584, -19475.4465481, -1461.45391627} {49069.3281127, -19328.7117384, -1169.90089204} {48602.9136932, -19510.2813287, -1074.81018075} {48334.4791908, -19913.7941467, -1231.88453574} {48421.2697275, -20302.8779506, -1549.11191589} 
8 {-6213.77675691, 6165.15467584, -2965.01602485} {-6251.91216488, 6310.69329782, -2862.92262017} {-6295.93006778, 6337.4592857, -2688.55268952} {-6320.04537086, 6229.77350835, -2544.04979982} {-6310.13165545, 6050.71679496, -2514.06177355} {-6271.99624208, 5905.17818565, -2616.15520602} {-6227.97834908, 5878.41220335, -2790.52509726} {-6203.86304847, 5986.09796042, -2935.02796844} 
8 {-2459.44208716, 20843.6146886, 2171.52233026} {-2640.67526193, 21000.1605893, 2309.25369619} {-2664.90518398, 21270.2051659, 2362.27121564} {-2517.93831022, 21495.5599295, 2299.51795004} {-2285.86580154, 21544.215141, 2157.75388886} {-2104.63263862, 21387.6691961, 2020.02252437} {-2080.40272751, 21117.6246814, 1967.00502055} {-2227.36956831, 20892.2699447, 2029.75826878} 
8 {4192.43585768, 40299.8877603, -3064.26876976} {4390.48448777, 40302.956893, -2996.67396252} {4569.51110788, 40385.6580995, -3066.75763949} {4624.64434056, 40499.5461153, -3233.4657056} {4523.58787296, 40577.9069045, -3399.14287283} {4325.53921004, 40574.8377498, -3466.73765603} {4146.51264651, 40492.1365651, -3396.65399401} {4091.37941269, 40378.2485741, -3229.94596901} 
8 {35701.657403, 33504.6726484, 4582.81518084} {35783.6051192, 33458.9684899, 4561.65463317} {35855.0970542, 33420.2235253, 4613.03360763} {35874.2541952, 33411.134033, 4706.85498671} {35829.8545478, 33437.0245151, 4788.15949623} {35747.9068207, 33482.7286794, 4809.3200339} {35676.4149065, 33521.4736326, 4757.94106637} {35657.2577603, 33530.5631282, 4664.11970528} 
8 {17533.4936284, -4884.46283152, 762.035820188} {17513.5839927, -4952.15861037, 696.430932977} {17453.5699363, -4958.70229482, 621.340271152} {17388.6068911, -4900.26069387, 580.750933302} {17356.7493194, -4811.06808607, 598.439604514} {17376.6589654, -4743.37230791, 664.04450363} {17436.6730094, -4736.82863129, 739.135145801} {17501.6360457, -4795.27021552, 779.724483475} 
8 {-15582.2288731, -43320.9628994, 988.70393412} {-15687.5726915, -43519.0189272, 983.103628841} {-15833.9160583, -43624.7280286, 1116.38559976} {-15935.5329955, -43576.1672391, 1310.47505357} {-15932.8976928, -43401.7827945, 1451.67705397} {-15827.5538549, -43203.7267582, 1457.27733688} {-15681.2105198, -43098.0176897, 1323.99538661} {-15579.5935874, -43146.5784547, 1129.90596034} 
6 {-46734.5769336, -11206.6065106, -5000} {-46772.4808402, -11200.6648034, -4908.55517599} {-46810.6772516, -11127.911956, -4853.27228522} {-46826.8200259, -11031.0858326, -4866.39693454} {-46811.4529363, -10966.9058825, -4940.24089262} {-46786.6640779, -10970.8733725, -5000} 
8 {-43094.574756, 39188.4375851, -4461.28128604} {-43115.9459491, 39116.5294887, -4425.48137441} {-43092.319058, 39037.2992337, -4434.05303325} {-43037.5343956, 38997.15884, -4481.9751026} {-42983.6840658, 39019.6219958, -4541.17549077} {-42962.3128776, 39091.5301076, -4576.97540035} {-42985.9397667, 39170.7603387, -4568.40373896} {-43040.7244155, 39210.9007325, -4520.48168339} 
8 {-34440.4631082, -41975.868335, -72.2709317422} {-34411.3186882, -41894.9331271, -93.2631624899} {-34332.0679158, -41859.4901728, -110.689915975} {-34249.1348263, -41890.3014836, -114.342833328} {-34211.1004826, -41969.3182116, -102.08208711} {-34240.2449175, -42050.253425, -81.0898533511} {-34319.4956719, -42085.6963639, -63.6631054072} {-34402.4287491, -42054.8850676, -60.0101864449} 
6 {29712.8379614, 20087.2050496, 4343.55012295} {29683.5165643, 19979.4499343, 5000} {30854.518774, 21371.9278796, 5000} {30871.6471485, 21434.8741636, 4616.52759889} {30555.4318151, 21125.3808548, 4017.34975205} {30075.4374077, 20567.1581248, 3904.27872061} 
8 {14522.4662947, 25626.6828671, -2517.61905002} {14489.2283097, 25705.1320843, -2542.3443528} {14431.6978353, 25762.7825783, -2507.17263385} {14383.5754517, 25765.8634703, -2432.70702165} {14373.0505943, 25712.5700072, -2362.56844632} {14406.2885888, 25634.1207864, -2337.8431552} {14463.8190499, 25576.4703056, -2373.01486589} {14511.9414271, 25573.3894116, -2447.48046593} 
8 {14810.5658823, 43070.4903906, -4344.20155835} {14659.4356741, 43297.253525, -4406.13547334} {14427.4171725, 43414.2413755, -4303.28152455} {14250.4237017, 43352.9240653, -4095.89020533} {14232.1356315, 43149.2203944, -3905.44849187} {14383.2658877, 42922.4572546, -3843.51461423} {14615.2843239, 42805.4694374, -3946.36853429} {14792.2777634, 42866.7867275, -4153.7598089} 
8 {-49293.8679314, 36350.3144494, -2909.17187168} {-49256.7817597, 36480.6384656, -2793.93780852} {-49178.8934519, 36488.9310604, -2634.24037462} {-49105.8289301, 36370.3345271, -2523.62818152} {-49080.3883844, 36194.321098, -2526.89632237} {-49117.4745705, 36063.9970824, -2642.1304143} {-49195.3628597, 36055.7045034, -2801.82780602} {-49268.427372, 36174.3010005, -2912.4399911} 
8 {-9208.09299029, -30414.9130377, -1991.16058447} {-9109.14153457, -30423.3492783, -1971.19149016} {-9051.51473175, -30490.3680326, -1921.70447445} {-9068.96958749, -30576.7106139, -1871.68836659} {-9151.28128847, -30631.7987238, -1850.44191597} {-9250.23275104, -30623.3624717, -1870.41101836} {-9307.8595349, -30556.3437295, -1919.89802383} {-9290.40469157, -30470.0011611, -1969.91412571} 
8 {14220.7080342, 47695.0593244, -2347.84296759} {14235.7863096, 47703.0070543, -2261.89507349} {14300.7315879, 47679.5513488, -2207.95526621} {14377.4997976, 47638.432245, -2217.62076008} {14421.1211758, 47603.7367493, -2285.22964163} {14406.042888, 47595.7890241, -2371.17754487} {14341.0976235, 47619.2447261, -2425.11733252} {14264.3294266, 47660.3638212, -2415.45184995} 
8 {-21547.2207834, 31917.7401976, 4495.79088411} {-21283.5177682, 31822.6215913, 4535.41904915} {-21048.9083884, 31811.3019045, 4377.34459506} {-20980.8236486, 31890.4120416, 4114.16544141} {-21119.1466889, 32013.6103831, 3900.04831685} {-21382.849738, 32108.7289808, 3860.42020184} {-21617.4590522, 32120.0486642, 4018.49461212} {-21685.543787, 32040.9385463, 4281.67371128} 
8 {34166.9813588, -14381.5469733, -1697.08922881} {34332.1852743, -14789.429695, -1655.14182411} {34650.4521763, -15020.1060777, -1857.41599265} {34935.3455822, -14938.4490262, -2185.42222087} {35019.9788326, -14592.2920837, -2447.01896866} {34854.7748485, -14184.4093356, -2488.96631784} {34536.5080336, -13953.7330293, -2286.69219797} {34251.6146758, -14035.3900378, -1958.68603995} 
8 {39416.096393, 13307.6116296, -2583.75224328} {39648.3466995, 13174.8300732, -2657.17099495} {39718.0368601, 12999.1861614, -2860.28171729} {39584.343348, 12883.5697363, -3074.10486527} {39325.581957, 12895.7073289, -3173.38576597} {39093.3316593, 13028.4889196, -3099.9669646} {39023.6415189, 13204.1327816, -2896.85629973} {39157.3349955, 13319.7491871, -2683.03319356} 
8 {40320.936539, -28295.8534688, -3396.13742372} {40454.6703521, -28278.7584899, -3420.16303013} {40530.2197851, -28184.3023919, -3484.38554578} {40503.3289933, -28067.8162868, -3551.18428436} {40389.7502355, -27997.5361349, -3581.42946262} {40256.016411, -28014.6311314, -3557.40384454} {40180.4670058, -28109.0872104, -3493.18134313} {40207.3577786, -28225.5732963, -3426.38261401} 
8 {35254.8336944, 3376.91485765, 4150.62091643} {35531.2547779, 3345.03898794, 3613.19160514} {35638.0663297, 3735.24443053, 3163.09606556} {35512.6996, 4318.9540454, 3063.99419343} {35228.5926756, 4754.23875902, 3373.9385466} {34952.1715982, 4786.11451904, 3911.3679117} {34845.3600746, 4395.90917916, 4361.46333274} {34970.7267721, 3812.19967421, 4460.56520352} 
6 {11802.3359293, 49859.0547698, 4055.26427301} {11696.3733289, 49911.4395265, 4015.11409712} {11611.5230508, 50000, 4080.13073183} {11778.586462, 50000, 4315.59797809} {11857.5231368, 49924.4946629, 4269.46050702} {11869.0863717, 49864.4623933, 4160.61803332} 
8 {-30005.315664, 17387.3080723, -1567.34483812} {-30083.4431581, 17196.3092387, -1588.20136259} {-30172.2854069, 17090.2597065, -1742.73294668} {-30219.7998137, 17131.2818745, -1940.41707029} {-30198.1530951, 17295.3455112, -2065.45308966} {-30120.0255884, 17486.3443564, -2044.596539} {-30031.1833615, 17592.3938536, -1890.06498258} {-29983.6689545, 17551.3717102, -1692.3808874} 
8 {-36915.3449518, 26500.1227059, -255.570603162} {-36524.6366095, 26667.9483751, -513.594422348} {-36237.2094331, 27073.33989, -492.663125331} {-36221.4344088, 27478.8243527, -205.037973009} {-36486.5523175, 27646.8745387, 180.794162666} {-36877.2607047, 27479.0488156, 438.817985697} {-37164.6877888, 27073.6573727, 417.886651969} {-37180.4628651, 26668.1729457, 130.261577342} 
8 {-5863.76888915, -181.659119682, -3396.65092492} {-6140.33447246, -220.816303117, -3291.90448375} {-6383.30162452, -365.592403158, -3386.77532802} {-6450.34347206, -531.179513309, -3625.68935872} {-6302.1877839, -620.578973204, -3868.69403202} {-6025.62216901, -581.421755079, -3973.44043399} {-5782.65508176, -436.645693598, -3878.56961492} {-5715.61323806, -271.058613619, -3639.65563293} 
8 {4660.4252487, 36300.3877983, -1095.80996288} {4312.83219095, 36719.6872409, -911.095664635} {4390.82178391, 37235.0688717, -668.089983128} {4848.70871375, 37544.6290634, -509.142379951} {5418.26914078, 37467.0316644, -527.362196974} {5765.86213295, 37047.7321293, -712.076540504} {5687.87256092, 36532.3506404, -955.082155148} {5229.98573327, 36222.7904963, -1114.02973284} 
8 {-22312.9518182, -46811.6453352, -3092.36701156} {-22409.1937689, -46809.4778751, -3074.54092281} {-22465.5587226, -46773.5327644, -3003.01524623} {-22449.0288359, -46724.8661614, -2919.68875591} {-22369.2871024, -46691.9862937, -2873.3729631} {-22273.0451444, -46694.1537603, -2891.19906428} {-22216.6802098, -46730.0988646, -2962.72472672} {-22233.2100842, -46778.7654597, -3046.05120505} 
8 {-6590.14599224, -49818.7280015, -666.14819142} {-6596.96733106, -49837.6326374, -582.549557147} {-6545.95801003, -49875.0470857, -524.31849508} {-6466.99859863, -49909.054466, -525.565984451} {-6406.34243628, -49919.7337238, -585.561255586} {-6399.52110139, -49900.8290841, -669.159897511} {-6450.53041974, -49863.4146418, -727.390941769} {-6529.48982134, -49829.4072625, -726.143464734} 
8 {29456.5494479, 2708.74531862, 3384.13680067} {29576.4707708, 2591.36995999, 3193.12163873} {29707.3105602, 2667.84069257, 2988.96955327} {29772.424624, 2893.36199614, 2891.27009521} {29733.6700417, 3135.82658461, 2957.25425942} {29613.7487004, 3253.20193644, 3148.26945012} {29482.9089436, 3176.7311952, 3352.42148415} {29417.7948727, 2951.20993953, 3450.12095442} 
7 {-30144.2899358, -11884.7646689, 5000} {-30226.5389259, -11911.7609143, 4676.87643135} {-30251.9743659, -11642.613606, 4350.78089718} {-30183.7970879, -11227.7976601, 4298.76992434} {-30061.9444222, -10910.3066836, 4551.3108544} {-29957.7959878, -10876.1225221, 4960.46866887} {-29954.7125468, -10908.7502424, 5000} 
8 {-23685.8608618, 2375.29572905, 14.2629339586} {-23618.8328989, 2459.11564839, 24.9842107276} {-23511.7852601, 2472.01352072, 22.1696724878} {-23427.4250131, 2406.43393653, 7.46803636578} {-23415.1692261, 2300.79252288, -10.5086801716} {-23482.1972066, 2216.97259752, -21.2299571213} {-23589.2448201, 2204.07474174, -18.4154173204} {-23673.6050631, 2269.65430132, -3.71378544163} 
8 {-48668.9863395, 14492.9937365, 3726.29385195} {-49066.1466261, 14612.7714818, 3431.62146322} {-49550.418147, 14459.6540054, 3400.78353394} {-49838.1211516, 14123.3354677, 3651.84450898} {-49760.723171, 13800.8266492, 4037.73631694} {-49363.5627924, 13681.0489359, 4332.40870843} {-48879.2914102, 13834.1663967, 4363.24659783} {-48591.5884172, 14170.4848547, 4112.18570555} 
8 {46751.7913388, -22941.81114, -381.789142084} {46285.5319459, -23268.3378328, -420.548968883} {45729.942589, -23192.4101623, -315.309639335} {45410.4800455, -22758.5055565, -127.718944422} {45514.2811023, -22220.7993632, 32.3350644084} {45980.5405943, -21894.2727328, 71.0948565206} {46536.1297972, -21970.200383, -34.1444440494} {46855.5922921, -22404.1048911, -221.735100127} 
8 {-17989.7800966, -30887.849362, -909.436321513} {-18385.2218167, -30926.3573684, -917.572460398} {-18666.7129067, -30993.1460238, -645.129299932} {-18669.3596752, -31049.0914309, -251.700390664} {-18391.6116713, -31061.4215375, 32.2490157136} {-17996.1699133, -31022.9135203, 40.3851054728} {-17714.6789092, -30956.12488, -232.058008957} {-17712.032102, -30900.1794782, -625.486853565} 
8 {27500.4191022, 46540.0310247, -4664.46154543} {27451.5060049, 46340.9177485, -4476.46274862} {27610.3173463, 46181.6946553, -4312.72787725} {27883.8235732, 46155.6324925, -4269.17061779} {28111.8084947, 46277.9981197, -4371.30621722} {28160.7215656, 46477.1114062, -4559.30502563} {28001.9102431, 46636.3344651, -4723.03986281} {27728.4040487, 46662.3966402, -4766.59713185} 
8 {-46923.801187, 44187.3691993, -890.392587507} {-46958.5164698, 44139.3777112, -1037.25608742} {-47003.8868142, 44002.409734, -1102.51349399} {-47033.3348825, 43856.6992795, -1047.93791795} {-47029.6103952, 43787.6015387, -905.498958761} {-46994.8951049, 43835.5930565, -758.635460534} {-46949.5247721, 43972.560999, -693.378070399} {-46920.0767079, 44118.2714292, -747.953632229} 
8 {-17284.5603729, -5656.97775367, -2833.80325187} {-17496.0646478, -5700.32743769, -2697.28717299} {-17613.8774102, -5908.64555141, -2607.99206332} {-17568.9855243, -6159.90214444, -2618.22579976} {-17387.6860431, -6306.91455576, -2721.99359829} {-17176.1817473, -6263.56483082, -2858.50969329} {-17058.3690318, -6055.24676195, -2947.80477021} {-17103.260885, -5803.99021321, -2937.57105119} 
8 {41487.0359974, 4408.79597755, -1686.38193133} {41352.6626433, 4741.4843614, -1685.22321475} {41098.9003974, 4911.96151519, -1497.38983689} {40874.3997735, 4820.36421001, -1232.91206534} {40810.6701528, 4520.34889215, -1046.71734647} {40945.0435531, 4187.66048191, -1047.87609909} {41198.8057377, 4017.1833954, -1235.70944218} {41423.3063348, 4108.78064782, -1500.18716522} 
8 {28859.4930979, 24482.0820366, 1171.50439486} {28786.7341838, 24214.1622843, 1161.24545031} {28684.8600121, 24031.1427173, 1343.7436656} {28613.5471039, 24040.2337231, 1612.09402202} {28614.5695874, 24236.1099372, 1809.10056699} {28687.328522, 24504.0297091, 1819.35945745} {28789.2026648, 24687.0492239, 1636.86129357} {28860.5155606, 24677.9582289, 1368.51099295} 
